date,combined_titles,processed_text,sentiment_label_1,sentiment_score_1,sentiment_label_2,sentiment_score_2,sentiment_label_finbert,sentiment_score_finbert,Date,Coffee_Price,price_change_pct,price_movement
2023-03-28,"USDA Research Agency Joins WCR’s Innovea Global Breeding Network From Greens to Brews, Subjective Coffee Fulfills Multiple Objectives Outside Denver",denver innovea outside breeding agency research network wcrs joins global multiple brews objectives fulfills greens coffee usda subjective,LABEL_1,0.7060433030128479,NEGATIVE,0.9607471227645874,neutral,0.7427254319190979,2023-03-28,173.75,-1.7806636547017862,neutral
2023-03-29,"Colorado’s Glissade Coffee Company Slides Into Debut Roastery Cafe Here Are the 2023 SCA Sustainability Award Winners Molly Wilson’s Lacsnac Brings ‘Lactation Coffee’ to Market Tapestry Coffee Looms Large in Lakeville, Minnesota",lacsnac minnesota cafe slides colorados looms brings wilsons lakeville coffee company winners tapestry market sustainability large sca roastery lactation glissade debut molly award,LABEL_1,0.739173173904419,POSITIVE,0.9954646229743958,neutral,0.6323320269584656,2023-03-29,169.6999969482422,-2.3309370082059355,neutral
2023-03-30,California Meets Alabama at Cala Coffee Outside Birmingham Fairtrade International Makes Historic Raise to Coffee Prices,birmingham cala meets historic alabama outside international makes prices fairtrade california coffee raise,LABEL_1,0.8466051816940308,POSITIVE,0.9315210580825806,neutral,0.8905549049377441,2023-03-30,169.8000030517578,0.05893111686154917,neutral
2023-03-31,"Researchers Begin to Demystify Fermented Coffee Aroma and Flavor Weekly Coffee News: Blue Bottle Studio, Lift and Learn Chicago, and More",flavor blue learn chicago lift begin demystify researchers studio bottle fermented coffee aroma news weekly,LABEL_1,0.8535738587379456,NEGATIVE,0.9445801973342896,neutral,0.9124965071678162,2023-03-31,170.5,0.41224790086065166,neutral
2023-04-03,"Ancient Stone Grinder, Buffalo Cold Brew and Other April 1 Coffee Headlines High Density Conference Returns November with ‘Not Just Origin’ Theme",headlines returns cold density april stone buffalo conference high november origin theme coffee grinder brew ancient,LABEL_1,0.8831853270530701,NEGATIVE,0.9901188611984253,neutral,0.8678848743438721,2023-04-03,176.25,3.372434017595305,neutral
2023-04-04,"Cafe Imports’ Legendary Coffee Exchange Coming to SCA Expo 2024 World Brewers Cup and Cup Tasters Championships Coming to Chicago Peoples Town Coffee Bar Makes Public Launch in Atlanta Compak Combines On-Demand and Pre-Dosing in a Single Grinder, The Bolt",coming bar cafe atlanta single cup peoples makes exchange tasters town coffee launch compak chicago championships expo brewers public ondemand sca combines predosing bolt world grinder imports legendary,LABEL_1,0.7787309885025024,NEGATIVE,0.5743500590324402,neutral,0.8683931231498718,2023-04-04,174.85000610351562,-0.7943227781471607,neutral
2023-04-05,All Roads Lead to Yellow Brick Coffee’s Flagship Cafe in Tucson 2023 US Coffee Consumer Trends: Inside the NCA’s Latest Report,inside consumer tucson ncas latest coffees brick report cafe roads yellow flagship us lead trends coffee,LABEL_1,0.8798907995223999,NEGATIVE,0.9674584865570068,neutral,0.8903894424438477,2023-04-05,180.1499938964844,3.0311624866807607,neutral
2023-04-06,"City of Everett Approves $500K Settlement in ‘Bikini Barista’ Case With Colombian Roots, Magnifico Coffee Makes Marvelous Chicago Debut",debut city roots chicago magnifico bikini marvelous approves barista case makes settlement everett colombian coffee k,LABEL_1,0.6855964064598083,POSITIVE,0.9942994117736816,neutral,0.6825113892555237,2023-04-06,183.6000061035156,1.9150776152751847,neutral
2023-04-10,‘Direct Trade’ Green Coffee Platform Algrano Makes US Launch Dilla Coffee Fills Dallas with Quality Ethiopian Beans and Brews,launch beans platform dallas quality ethiopian algrano makes fills us brews green direct coffee dilla trade,LABEL_1,0.7996242046356201,NEGATIVE,0.711958110332489,neutral,0.9138142466545105,2023-04-10,182.6000061035156,-0.5446622912616883,neutral
2023-04-11,Nonprofit Wildflyer Coffee Flies East Into Saint Paul Kruve’s Newest Creation is a Three-Spouted Latte Art Pitcher Three Questions with Marisa Contreras of Brazil’s Fazenda Capoeira,saint capoeira art creation east kruves pitcher paul coffee questions marisa latte three newest threespouted brazils nonprofit wildflyer fazenda flies contreras,LABEL_1,0.9121236801147461,NEGATIVE,0.8340775966644287,neutral,0.8668112754821777,2023-04-11,190.5,4.3263930078983215,up
2023-04-12,Study: Coffee Consumption May Help Keep Blood Pressure Down SCA Paper Questions Roles and Skills Associated with Coffee Cupping Wisconsin Startup Octane Coffee Debuts Fully Automated Drive-Through,startup associated keep skills wisconsin help blood study roles consumption coffee automated questions debuts octane paper fully sca drivethrough cupping may pressure,LABEL_1,0.8704047203063965,NEGATIVE,0.9960116147994995,neutral,0.9076016545295715,2023-04-12,190.25,-0.1312335958005284,neutral
2023-04-13,Acaia Unveiling a Grinder Static Neutralizer Called the Ion Beam,unveiling acaia called static neutralizer ion grinder beam,LABEL_1,0.8988366723060608,NEGATIVE,0.9899829626083374,neutral,0.873753547668457,2023-04-13,196.1000061035156,3.074904653621857,neutral
2023-04-14,"Gruppo Cimbali Revamps US Operations with Seattle-Area HQ Weekly Coffee News: The Inside Guide to Portland, a Coffee Prom, and More",inside revamps gruppo seattlearea cimbali portland guide operations us prom weekly coffee news hq,LABEL_1,0.9350961446762085,NEGATIVE,0.9936688542366028,neutral,0.9350173473358154,2023-04-14,193.3999938964844,-1.376854728707111,neutral
2023-04-17,SCA Launching Beta Version of Sweeping New Coffee Evaluation System ICO Releases Inaugural Global Coffee Report and Outlook Refugee-Roasted Kavka Coffee Sends Support from Maine to Ukraine,report refugeeroasted ico inaugural launching outlook maine ukraine kavka coffee sweeping global version sends releases sca support beta new system evaluation,LABEL_1,0.9089646935462952,NEGATIVE,0.989345133304596,neutral,0.685962975025177,2023-04-17,201.0,3.9296827008088897,neutral
2023-04-18,Coffee Shop Business Solutions Provider Odeko Raises $53 Million More Three Questions with Brazilian Coffee Leader Carmen Lucia de Brito Macap Unveils MI20 and MI40 Touch Espresso Grinders,espresso raises de brazilian unveils solutions million business coffee odeko questions lucia mi provider three shop brito touch macap carmen grinders leader,LABEL_1,0.8409993052482605,NEGATIVE,0.9369049072265625,neutral,0.7815220355987549,2023-04-18,205.25,2.1144278606965106,neutral
2023-04-19,Weber Workshops Launches Moonraker WDT Tool in the Espresso Space NYC’s Ninth Street Espresso Has Opened the Micro Roastery of Its Dreams in LIC Column: How Coffee is Both a Hero and a Villain in the Climate Change Story,hero espresso moonraker launches street lic weber ninth nycs dreams coffee opened story micro climate column change space wdt workshops villain roastery tool,LABEL_1,0.8537988662719727,NEGATIVE,0.9112167954444885,neutral,0.92428058385849,2023-04-19,202.5500030517578,-1.315467453467567,neutral
2023-04-20,New Ikawa Pro100x Sample Roaster Takes Fresh Approach to First Crack Denver’s Little Owl Coffee Goes ‘Beigecore’ in LoHi,owl fresh takes beigecore roaster approach crack ikawa new prox denvers coffee sample goes little first lohi,LABEL_1,0.8976364135742188,NEGATIVE,0.986955463886261,neutral,0.7896884083747864,2023-04-20,195.8999938964844,-3.2831444359811335,neutral
2023-04-21,"Weekly Coffee News: Chamberlain’s Canned Lattes, Alt Milk Up-Charges and More",lattes milk chamberlains upcharges weekly coffee alt news canned,LABEL_1,0.8688684105873108,NEGATIVE,0.9919474720954895,neutral,0.9135971665382385,2023-04-21,194.1999969482422,-0.8677881578396107,neutral
2023-04-24,The Winners of the SCA’s 2023 US Coffee Championships,winners championships us coffee scas,LABEL_1,0.7013963460922241,POSITIVE,0.9695221185684204,neutral,0.8868800401687622,2023-04-24,196.75,1.3130808917764414,neutral
2023-04-25,"Mission Coffee Co. Reopens with a Blank Slate in Columbus SCA Launching First World of Coffee Event in Asia, Busan 2024 Mudhouse Coffee Roasters Makes a New Home in Charleston",charleston roasters mudhouse co columbus busan asia blank launching mission makes coffee event home slate reopens sca world new first,LABEL_1,0.6978676319122314,NEGATIVE,0.9656487703323364,neutral,0.8316828012466431,2023-04-25,192.4499969482422,-2.185516163536372,neutral
2023-04-26,Judge Approves $12 Million Settlement in Kona-Led Class Action Case New Coffee Roasting Machines at the 2023 SCA Expo,action approves sca case million roasting class settlement new expo judge konaled machines coffee,LABEL_1,0.692671000957489,POSITIVE,0.9623875617980957,neutral,0.793200671672821,2023-04-26,195.8500061035156,1.766697432677966,neutral
2023-04-27,"Espresso is Flowing at Black Creek Coffee in Georgetown, Ontario New Coffee Grinders at the 2023 SCA Expo",espresso grinders black creek georgetown sca new expo flowing ontario coffee,LABEL_1,0.858992338180542,NEGATIVE,0.6417021751403809,neutral,0.9306380748748779,2023-04-27,192.1000061035156,-1.9147306015492083,neutral
2023-04-28,"Weekly Coffee News: UK Joins ICA, SCA Best New Product Awards, and More",ica awards best joins sca product new weekly coffee uk news,LABEL_1,0.6501728296279907,POSITIVE,0.9875146150588989,neutral,0.8961094617843628,2023-04-28,189.8500061035156,-1.1712649289493338,neutral
2023-05-01,"Design Details: Perc Coffee Gets Wild, Balanced and Mild New Home Coffee Brewers at the 2023 SCA Expo Phade Launches Compostable To-Go Cups for Hot Beverages",phade hot perc beverages launches togo design details wild compostable gets coffee home balanced mild expo brewers cups sca new,LABEL_1,0.5763927698135376,NEGATIVE,0.8721234202384949,neutral,0.8994150757789612,2023-05-01,189.25,-0.3160421828948712,neutral
2023-05-02,"2023 Hawaii Coffee Association Conference Coming to Kauai Elliott & Murrey Offers Coffees ‘Roasted by Mom’ in Hillsboro, Oregon Aramse’s Sofi 72 Modernizes the Classic South Indian Filter Brewer",association coming elliott aramses classic indian mom kauai coffees sofi coffee filter south modernizes hawaii oregon hillsboro offers murrey conference brewer roasted,LABEL_1,0.7084416747093201,NEGATIVE,0.922784149646759,neutral,0.9077680110931396,2023-05-02,190.6499938964844,0.7397589941793514,neutral
2023-05-03,"Minnesota-Based Folly and Philtera Join FairWave Coffee Group With Novel Acquisition, Cherry Coffee Enters Fruitful New Chapter in Texas A New Day Dawns for Solstice Roasters in Cleveland",roasters texas chapter day solstice fruitful coffee enters cleveland folly fairwave dawns philtera group join cherry new minnesotabased novel acquisition,LABEL_1,0.7175140380859375,POSITIVE,0.9914062023162842,neutral,0.8559414744377136,2023-05-03,189.1999969482422,-0.7605544162930911,neutral
2023-05-04,"Weekly Coffee News: Mothership CEO Meets VP, Coffee Breath 2, and More World Coffee Research Launches Robusta Variety Catalog Progress Coffee Moves Forward with Coffee and Cocktails in Austin",cocktails launches news austin vp variety mothership coffee progress robusta meets breath research weekly forward catalog world moves ceo,LABEL_1,0.8363164067268372,POSITIVE,0.9859463572502136,neutral,0.9292030334472656,2023-05-04,186.3999938964844,-1.4799170702543663,neutral
2023-05-08,Three Questions with Chad Trewick of Azahar Coffee Company New Commercial Drip Coffee Brewers at the 2023 SCA Expo Research: Decaf May Open Doors for Placebos in Other Drug Treatments,commercial decaf placebos chad coffee company questions doors three research trewick expo open brewers azahar drip sca new may drug treatments,LABEL_1,0.8971291780471802,NEGATIVE,0.9931098222732544,neutral,0.8922443985939026,2023-05-08,186.8999938964844,-2.1466000541966457,neutral
2023-05-09,Valor Coffee Extends Coffee Values to Second Metro Atlanta Cafe 11 New Coffee Tools and Accessories from the 2023 SCA Expo,tools values expo accessories sca metro cafe extends atlanta new coffee valor second,LABEL_1,0.8617505431175232,POSITIVE,0.9903299808502197,neutral,0.8077858686447144,2023-05-09,188.0,0.588553311630835,neutral
2023-05-10,Six US Equipment Companies Merge as Lotus Beverage Alliance in $100M Deal New Research Explains How Finer Grinds May Lead to Weaker Espresso Ceado Jumps Into Brewing Through the Hoop Manual Brewer,espresso brewing us six lead explains jumps grinds manual companies equipment finer weaker research ceado merge hoop brewer lotus beverage alliance new may deal,LABEL_1,0.8674843907356262,NEGATIVE,0.9919393658638,neutral,0.8277699947357178,2023-05-10,187.4499969482422,-0.2925548147647894,neutral
2023-05-11,Quarrelsome Coffee Has No Qualms About Experimentation in St. Louis France’s AVPA Holding 9th ‘Coffees Roasted at Origin’ Competition Flash Coffee raises $50m and targets group-level profitability in 2024,grouplevel experimentation holding raises st avpa coffees coffee qualms flash targets quarrelsome th profitability roasted frances competition origin louis,LABEL_1,0.8728033304214478,NEGATIVE,0.9954234957695007,neutral,0.7809116244316101,2023-05-11,185.8000030517578,-0.8802314875150263,neutral
2023-05-12,"On the Ground Supporting DR Congo Coffee Communities Ravaged by Floods Weekly Coffee News: AeroPress Makes Something Clear, Bot Bars in Brooklyn, and More",aeropress floods congo dr brooklyn ground supporting communities makes ravaged clear bars weekly coffee something news bot,LABEL_1,0.8295737504959106,NEGATIVE,0.9872800707817078,neutral,0.8290585279464722,2023-05-12,186.0,0.10764098221596186,neutral
2023-05-15,Poursteady Launches the Boiler-Free PS2 Pourover Machine 8th Colombia ‘Land of Diversity’ Coffee Auction Breaks Price Records Support Ecuadorian Coffee; Help Botánica Rebuild in Quito,price help ecuadorian launches ps colombia breaks records coffee machine poursteady botnica th pourover diversity quito land rebuild support boilerfree auction,LABEL_1,0.5605443120002747,NEGATIVE,0.9897938966751099,neutral,0.8283969759941101,2023-05-15,193.0500030517578,3.790324221375174,neutral
2023-05-16,"Leona Lewis’ Coffee and Plants Blooms in Studio City, LA Hublot and Nespresso Made a $24,100 Watch with Coffee Things In It Quality is Current at ContempoRoast in Southwest Ohio",city nespresso ohio blooms leona plants quality things watch contemporoast made studio hublot la coffee lewis current southwest,LABEL_1,0.653683602809906,POSITIVE,0.9956489205360413,neutral,0.9213166832923889,2023-05-16,190.3500061035156,-1.3985997956800555,neutral
2023-05-17,"Design Details: Pink Gorilla Balances Boldness and Delicacy in Seoul In St. Louis, Blueprint Coffee Addresses the US Gun Violence Epidemic Swiss Startup Pinecone Drops its First Two Grinders: Foxtail and Pinion",startup boldness us balances pinecone design details pink st foxtail violence swiss pinion coffee drops epidemic gun blueprint grinders two delicacy seoul louis addresses gorilla first,LABEL_1,0.8544070720672607,POSITIVE,0.7839692831039429,neutral,0.8910086154937744,2023-05-17,189.8500061035156,-0.2626740131167038,neutral
2023-05-18,Millie Bobby Brown Launches Florence by Mills Coffee Line Australia’s “Richest Barista” Competition Offers 12 International Spots US Roaster Corp’s Latest Revelation is the All-Electric F16,revelation bobby us millie launches allelectric f line mills roaster australias coffee spots corps florence offers latest brown barista international competition richest,LABEL_1,0.8700317144393921,POSITIVE,0.9683238863945007,neutral,0.7629090547561646,2023-05-18,190.4499969482422,0.31603414560832377,neutral
2023-05-19,"Weekly Coffee News: Anti-Capitalist Cafe Closing, Worker-Owned Coop Launching, and More",anticapitalist closing launching coop cafe workerowned weekly coffee news,LABEL_1,0.9014524221420288,NEGATIVE,0.9958421587944031,neutral,0.9195868968963623,2023-05-19,192.0,0.8138635214465451,neutral
2023-05-22,"Portland’s Ratio Coffee Unveils its First Commercial Brewer, the Ratio Four+ Design Details: The Circle of Life, Or Whatever, in Busan",brewer design details busan commercial portlands four circle unveils life whatever coffee ratio first,LABEL_1,0.9139928221702576,POSITIVE,0.9644467234611511,neutral,0.8794452548027039,2023-05-22,189.1999969482422,-1.4583349227905273,neutral
2023-05-23,Lavazza Opens Training Center in Downtown Chicago South Carolina’s Methodical Coffee in Monumental New Manufactory,manufactory opens carolinas south chicago training downtown lavazza center methodical monumental new coffee,LABEL_1,0.8481035828590393,POSITIVE,0.9413048028945923,neutral,0.9124392867088318,2023-05-23,187.4499969482422,-0.9249471607965853,neutral
2023-05-24,"Spokane Chain Wake Up Call Moves into Tri-Cities through Black Rock Acquisitions Coffee, Brought to You by Bees Coffee Crafters Kicks Off New Roaster Line with the Valenta-7 Hawaii Coffee Researchers Prepare to Unleash the Wasps",bees crafters black prepare call acquisitions rock line roaster spokane researchers chain coffee tricities hawaii brought kicks unleash valenta wake new wasps moves,LABEL_1,0.9066548347473145,POSITIVE,0.9818515777587891,neutral,0.8231417536735535,2023-05-24,188.0,0.29341320923557124,neutral
2023-05-25,"Weekly Coffee News: Single-Estate Concentrate, El Niño Forecast, and More Trader Joe’s Recalls Instant Cold Brew Due to Potential Glass Revive Coffee Gives New Life to Historic Fort Worth Home Oktober Model 8-H Can Seamer Gives Roasted Specialty Coffee a Spin",revive joes fort due concentrate instant news singleestate potential el life glass recalls coffee model home nio h spin gives weekly oktober brew worth seamer roasted forecast historic cold specialty trader new,LABEL_1,0.8841461539268494,POSITIVE,0.9888324737548828,neutral,0.864219069480896,2023-05-25,182.6999969482422,-2.819150559445649,neutral
2023-05-30,Handheld Auto-Tamper BOSeTamper Makes an Impression A Closer Look at the Timemore Grinder Line that Fetched Nearly $5 Million on Kickstarter Survey: Coffee Farmers and Consumers Have Different Perspectives on Sustainability,farmers timemore perspectives different line autotamper makes million coffee fetched handheld sustainability closer nearly kickstarter bosetamper impression look survey grinder consumers,LABEL_1,0.7719296216964722,NEGATIVE,0.9859939813613892,neutral,0.8706938624382019,2023-05-30,177.10000610351562,-2.477973484998053,neutral
2023-05-31,Uganda Coffee Report: Record-High Production Driven by Young Robusta USAID Launches $8.2 Million Indonesia Coffee and Cacao Agroforestry Project Taiwan-Based Mx. Cool Comes in Hot with Aries Grinder and Katze Scale Peru Coffee Report: Production Rebounds; EU Regulation Concerns Farmers,usaid eu hot production project report farmers mx launches scale rebounds comes katze uganda million regulation agroforestry coffee robusta young taiwanbased cacao recordhigh concerns peru indonesia aries driven grinder cool,LABEL_1,0.531859278678894,NEGATIVE,0.9802852869033813,neutral,0.834344744682312,2023-05-31,178.64999389648438,0.8752048218805708,neutral
2023-06-01,"Green Coffee Association Halts Public Reporting of US Stocks After 45 Years in the Bay Area, Mr. Espresso Opens First Cafe Celebrity-Backed Brand Chamberlain Coffee Raises $7 Million More",espresso association first us cafe reporting raises million stocks coffee area chamberlain bay years brand opens mr public halts green celebritybacked,LABEL_1,0.605687141418457,NEGATIVE,0.9886850714683533,neutral,0.7544936537742615,2023-06-01,183.0500030517578,2.4629215256637194,neutral
2023-06-02,"US District Court Shuts Down Mushroom Coffee Pyramid Scheme Weekly Coffee News: Small Farmer Atlas, New NCA Research Director, and More",director mushroom court farmer pyramid research small district scheme atlas us nca new weekly coffee shuts news,LABEL_1,0.9165246486663818,NEGATIVE,0.9990240335464478,neutral,0.91976398229599,2023-06-02,180.3000030517578,-1.5023217449619097,neutral
2023-06-05,Balmuda The Brew Makes US Debut Entry Period Open for 2024 Good Food Awards for Coffee,awards period makes food us good debut open brew coffee entry balmuda,LABEL_2,0.7915631532669067,POSITIVE,0.9997605681419373,neutral,0.7793093323707581,2023-06-05,183.1000061035156,1.5529689430753946,neutral
2023-06-06,Porous Ceramic Filtration Gets Finer with the Cerapotta Elegy Coffee Opens a Couplet of New Bars in Nashville Mexico Coffee Report: Production Steady Despite Labor Challenges,steady labor production despite report bars gets coffee ceramic finer porous cerapotta challenges mexico filtration elegy opens couplet new nashville,LABEL_1,0.8590623140335083,POSITIVE,0.9846565127372742,neutral,0.7846306562423706,2023-06-06,182.6000061035156,-0.2730748133985994,neutral
2023-06-07,Farmer Brothers Selling Texas Coffee Facility to TreeHouse for $100 Million Kenya Coffee Report: Production Rebounds Amidst Regulatory Changes The Time Has Come for Epoch Manual Espresso Machines,espresso production epoch report time texas manual selling rebounds farmer million treehouse amidst coffee regulatory facility changes come brothers kenya machines,LABEL_1,0.9095752835273743,NEGATIVE,0.9842857718467712,neutral,0.8938635587692261,2023-06-07,185.3999938964844,1.533399616307518,neutral
2023-06-08,15th Grounds for Health Auction Coming June 14-15 Colectivo Coffee Workers Approve First Union Contract The DCN Guide to Bypass in Coffee Brewing,colectivo first bypass coming union workers dcn guide approve brewing grounds th contract coffee auction health june,LABEL_1,0.9153687953948975,NEGATIVE,0.9782814383506775,neutral,0.8967303037643433,2023-06-08,194.8500061035156,5.097094130600399,up
2023-06-09,"US-Based The Green Coffee Company Secures $25 Million More Weekly Coffee News: Moola for Matcha, European Coffee Reports, and More",usbased secures million moola news matcha green weekly coffee reports company european,LABEL_1,0.8916240930557251,NEGATIVE,0.9666546583175659,neutral,0.9286171197891235,2023-06-09,190.6499938964844,-2.1555104313416895,neutral
2023-06-12,Comandante’s New C60 and X25 Trailmaster Grinders Command Attention,attention x comandantes trailmaster command c new grinders,LABEL_1,0.9152020812034607,NEGATIVE,0.9550365209579468,neutral,0.9345677495002747,2023-06-12,185.5500030517578,-2.6750542921578524,neutral
2023-06-13,"Hex Coffee Roasters Conjures a World of Flavors in Charlotte NKG Acquires Green Coffee Companies Nordic Approach and Tropiq Peet’s Coffee Closing Oakland Warehouse, 110 Employees Affected ICE Launching EU ‘Deforestation-Free’ Compliance Service for Coffee Buyers",ice nkg eu service conjures roasters approach employees buyers charlotte companies affected launching compliance coffee flavors tropiq acquires oakland warehouse hex nordic peets closing world green deforestationfree,LABEL_1,0.8507049679756165,NEGATIVE,0.9806603789329529,neutral,0.8699490427970886,2023-06-13,182.75,-1.5090288362737292,neutral
2023-06-14,FairWave Acquires Milwaukee’s Anodyne Coffee Roasting Co. Death Wish Takes On Death Hell in Trademark Infringement Suit,wish anodyne suit hell takes acquires roasting fairwave co death milwaukees coffee trademark infringement,LABEL_0,0.59644615650177,NEGATIVE,0.9976434111595154,neutral,0.928796648979187,2023-06-14,184.3999938964844,0.9028694372007706,neutral
2023-06-15,World of Coffee Coming to Copenhagen in 2024 Abbie Walther Named President of Loring Smart Roast Pinky Promise Coffee Comes Through with New Door County (WI) Cafe,county coming cafe door wi copenhagen comes coffee president walther promise loring named abbie pinky roast world smart new,LABEL_1,0.7157445549964905,POSITIVE,0.9864596128463745,neutral,0.875914990901947,2023-06-15,187.0,1.4099816646280017,neutral
2023-06-16,"Weekly Coffee News: Fired Manager Awarded $25M, NFT Brand Acquired, and More",fired manager acquired awarded brand nft weekly coffee news,LABEL_1,0.8831971883773804,POSITIVE,0.8581334352493286,neutral,0.9348177909851074,2023-06-16,184.8999938964844,-1.1229979163185022,neutral
2023-06-19,Encuesta: Caficultores y consumidores tienen diferentes perspectivas sobre qué es “sostenibilidad” Trio of Related Coffee Businesses Spreading China-Grown Beans in the US,qu beans tienen perspectivas sobre trio caficultores diferentes related spreading es businesses sostenibilidad us encuesta coffee chinagrown consumidores,LABEL_1,0.8834096193313599,NEGATIVE,0.9847870469093323,neutral,0.8389317989349365,2023-06-19,,0.0,neutral
2023-06-20,Hark! Fellow Launches the Tally Pro Precision Scale ‘Naturally Decaffeinated’ Coffee Plant Study Enters Decisive Stage in Brazil Coffee Association of Canada Launches Annual Awards Other People’s Coffee Makes Travelers Feel at Home,canada precision annual brazil association launches scale plant study feel peoples decisive naturally decaffeinated makes coffee tally enters home fellow hark stage awards pro travelers,LABEL_1,0.8603540062904358,POSITIVE,0.9930574893951416,neutral,0.7612921595573425,2023-06-20,177.4499969482422,-4.029203458174835,down
2023-06-21,"Indonesia Coffee Report: Robusta Declines, Agroforestry Arabica Picks Up With Coldstretto, BKON Shines a New Light on Espresso",espresso bkon robusta coldstretto indonesia arabica shines report new light agroforestry coffee declines picks,LABEL_1,0.7663968801498413,NEGATIVE,0.9211795330047607,negative,0.9140475988388062,2023-06-21,172.0,-3.0712860197071867,neutral
2023-06-22,"ICO Commissioning Living-Income Studies in Four Key Coffee Countries Three Questions with Ella Fatima McElroy of Clove Coffee Shop in Paris Junior’s Expands in Portland, Releases Cost of Production Template",production ico juniors countries cost commissioning expands key coffee clove questions paris three fatima shop portland studies releases four mcelroy livingincome template ella,LABEL_1,0.8979312181472778,NEGATIVE,0.7384586930274963,neutral,0.8755274415016174,2023-06-22,171.6999969482422,-0.17442037892896334,neutral
2023-06-23,"Weekly Coffee News: New Espresso Gear, Hawaii Competition Results, and More",gear espresso results hawaii competition new weekly coffee news,LABEL_1,0.9107860326766968,POSITIVE,0.5979687571525574,neutral,0.9195470809936523,2023-06-23,168.0500030517578,-2.1257972984033535,neutral
2023-06-26,The Winners of the 2023 World Coffee Championships in Athens Germany-Born Chain Coffee Fellows Opens First US Shop in Houston,winners athens opens germanyborn fellows shop championships world us houston chain coffee first,LABEL_1,0.856160581111908,POSITIVE,0.9777567386627197,neutral,0.8566421866416931,2023-06-26,167.9499969482422,-0.059509730258577864,neutral
2023-06-27,"In Austin, Talisman Coffee Offers a Magical Connection to Matagalpa Colombia Coffee Report: Production Rebounds, Volcano Looms Large Eight Companies Give $1.5 Million to Kickstart ‘GCP 2.0’ Sustainability Initiative",matagalpa production report austin colombia looms rebounds companies give talisman million gcp connection coffee volcano offers large sustainability eight magical kickstart initiative,LABEL_2,0.6112870573997498,POSITIVE,0.8938637971878052,positive,0.7263429760932922,2023-06-27,169.4499969482422,0.8931229694885134,neutral
2023-06-28,Study: The Experience of Drinking Coffee is What Fully Jumpstarts the Brain Pulsar is the New Star of the NextLevel Brewer Line The Newest Ground Central Coffee Destination is Grand Central Station,experience brain study line pulsar coffee star nextlevel grand newest station destination jumpstarts brewer fully central ground new drinking,LABEL_1,0.7332846522331238,POSITIVE,0.9194549918174744,neutral,0.7570642232894897,2023-06-28,165.64999389648438,-2.2425512659752456,neutral
2023-06-29,New WCR Research Outlines ‘Innovation Crisis’ in Green Coffee Miir Reimagines the Classics with New Standard Coffee Brewing Line Starbucks Spain cites iced coffee as main driver of long-term growth,innovation starbucks brewing green outlines line spain longterm main iced classics coffee cites wcr miir driver research growth reimagines crisis new standard,LABEL_1,0.7715262770652771,NEGATIVE,0.9554016590118408,neutral,0.8743725419044495,2023-06-29,163.60000610351562,-1.237541725627711,neutral
2023-06-30,"Fairgrounds World’s Fair is Fueling a ‘Metroburb’ in Chicagoland Weekly Coffee News: La Minita Hosts President, Best New Products, and More",chicagoland president worlds products la best fairgrounds fueling hosts metroburb minita new weekly coffee news fair,LABEL_2,0.5249472260475159,NEGATIVE,0.853834331035614,neutral,0.9169654250144958,2023-06-30,161.0,-1.5892457252541292,neutral
2023-07-03,"Nicaragua Coffee Report: Production Flat Amidst Labor, Political and Climate Issues Startup GaeaStar Pilots Disposable and Reusable Clay Cups",startup amidst cups flat labor production issues gaeastar reusable report pilots climate clay coffee political nicaragua disposable,LABEL_1,0.8609904646873474,NEGATIVE,0.9990308284759521,neutral,0.9207331538200378,2023-07-03,162.5,0.9316770186335477,neutral
2023-07-05,"Technologies Converge in the Rancilio Bond, a Self-Adjusting GBW Grinder Promoting Living Wages for Farmworkers While Ensuring Farmers Earn a Living Income Costa Rica Coffee Report: Production Rebounds Despite Dwindling Number of Farmers Grit Coffee Grows in Virginia with Richmond Opening Hilton Head Island Coffee Coasts Into a Roastery Cafe",ensuring hilton production despite report farmers cafe living rancilio grows rebounds selfadjusting earn costa farmworkers coffee income island number richmond coasts rica promoting technologies wages gbw converge dwindling head roastery grit opening virginia grinder bond,LABEL_1,0.8540253639221191,NEGATIVE,0.9799133539199829,neutral,0.7266351580619812,2023-07-05,161.0500030517578,-0.892305814302885,neutral
2023-07-06,"Mississippi’s Umble Coffee Takes Pride in New Starkville HQ Fair Trade USA Freezing Price Minimums, Plans to Revise Model",mississippis umble model takes freezing revise price fair minimums pride new starkville coffee usa trade hq plans,LABEL_1,0.900390625,NEGATIVE,0.9925442934036255,neutral,0.9080278277397156,2023-07-06,162.35000610351562,0.807204611688217,neutral
2023-07-07,"Catalyst Trade Hosting Inaugural Ethiopian Innovation Lots Auction Farmer Brothers Hires John Moore to Lead Coffee Operation Weekly Coffee News: New Green Coffee Platform, an AI Scale, and More",lots innovation green lead inaugural news operation scale farmer hosting ai coffee ethiopian trade john weekly platform hires new brothers moore auction catalyst,LABEL_1,0.5986712574958801,POSITIVE,0.9711399674415588,neutral,0.899940550327301,2023-07-07,162.8000030517578,0.2771770442406174,neutral
